meeting_key,session_key,driver_number,i1_speed,i2_speed,st_speed,date_start,lap_duration,is_pit_out_lap,duration_sector_1,duration_sector_2,duration_sector_3,segments_sector_1,segments_sector_2,segments_sector_3,lap_number
1239,9550,11,310,222,300,2024-06-30T13:05:29.434000+00:00,70.719,False,17.235,31.783,21.701,"[2049, 2049, 2049, 2048, 2049, 2049]","[2048, 2048, 2048, 2049, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2049, 2048, 2049]",3
1239,9550,11,312,222,304,2024-06-30T13:04:18.778000+00:00,70.621,False,17.502,31.56,21.559,"[2049, 2049, 2049, 2049, 2049, 2049]","[2048, 2051, 2049, 2049, 2049, 2049, 2048]","[2048, 2048, 2048, 2049, 2049, 2048, 2049]",2
1239,9550,11,307,221,305,2024-06-30T13:06:40.213000+00:00,70.791,False,17.394,31.724,21.673,"[None, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048]",4
1239,9550,11,296,221,306,2024-06-30T13:09:01.585000+00:00,71.22,False,17.7,31.832,21.688,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",6
1239,9550,11,312,222,305,2024-06-30T13:07:50.981000+00:00,70.639,False,17.38,31.562,21.697,"[2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2049]","[2048, 2048, 2049, 2048, 2049, 2048, 2048]",5
1239,9550,11,294,221,289,2024-06-30T13:12:37.057000+00:00,71.528,False,17.916,31.879,21.733,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2049, 2049, 2048, 2048, 2048]",9
1239,9550,11,311,220,305,2024-06-30T13:11:25.363000+00:00,71.726,False,17.533,32.3,21.893,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2049, 2048, 2048]",8
1239,9550,11,296,225,288,2024-06-30T13:16:11.753000+00:00,71.692,False,17.879,32.081,21.732,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",12
1239,9550,11,295,219,288,2024-06-30T13:13:48.519000+00:00,71.606,False,17.806,32.014,21.786,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048]",10
1239,9550,11,292,222,289,2024-06-30T13:17:23.473000+00:00,71.582,False,17.931,31.887,21.764,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",13
1239,9550,11,295,219,299,2024-06-30T13:10:12.790000+00:00,72.481,False,17.703,32.711,22.067,"[None, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",7
1239,9550,11,,222,290,2024-06-30T13:15:00.107000+00:00,71.577,False,17.846,31.914,21.817,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",11
1239,9550,11,296,221,288,2024-06-30T13:19:46.525000+00:00,71.798,False,17.852,32.133,21.813,"[None, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",15
1239,9550,11,295,223,288,2024-06-30T13:18:35.082000+00:00,71.467,False,17.838,31.799,21.83,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",14
1239,9550,11,294,224,287,2024-06-30T13:20:58.298000+00:00,71.94,False,17.934,32.067,21.939,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048]",16
1239,9550,11,290,218,289,2024-06-30T13:22:10.222000+00:00,71.865,False,17.904,32.06,21.901,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048]",17
1239,9550,11,,223,287,2024-06-30T13:24:33.755000+00:00,71.944,False,17.922,32.13,21.892,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048]",19
1239,9550,11,292,221,288,2024-06-30T13:23:21.986000+00:00,71.677,False,17.872,32.028,21.777,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",18
1239,9550,11,299,226,289,2024-06-30T13:28:13.924000+00:00,87.924,True,34.633,31.882,21.409,"[2064, 2064, 2064, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",22
1239,9550,11,314,225,302,2024-06-30T13:30:52.642000+00:00,70.492,False,17.349,31.657,21.486,"[None, 2048, 2048, 2049, 2049, 2049]","[2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2049, 2048, 2049, 2048, 2048, 2048]",24
1239,9550,11,293,223,291,2024-06-30T13:29:41.873000+00:00,70.817,False,17.673,31.528,21.616,"[2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",23
1239,9550,11,291,219,287,2024-06-30T13:25:45.882000+00:00,72.002,False,17.886,32.289,21.827,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2064, 2064, 2064]",20
1239,9550,11,293,223,288,2024-06-30T13:32:03.199000+00:00,70.76,False,17.734,31.685,21.341,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]",25
1239,9550,11,316,224,316,2024-06-30T13:34:24.663000+00:00,70.525,False,17.207,31.875,21.443,"[2049, 2048, 2048, 2049, 2049, 2049]","[2048, 2048, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048]",27
1239,9550,11,,223,287,2024-06-30T13:26:57.645000+00:00,76.283,False,18.191,32.371,25.721,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2049, 2048, 2048, 2048, 2048]",21
