meeting_key,session_key,driver_number,i1_speed,i2_speed,st_speed,date_start,lap_duration,is_pit_out_lap,duration_sector_1,duration_sector_2,duration_sector_3,segments_sector_1,segments_sector_2,segments_sector_3,lap_number
1239,9550,22,,223,290,2024-06-30T13:11:31.585000+00:00,71.722,False,17.837,31.987,21.898,"[None, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",8
1239,9550,22,306,224,310,2024-06-30T13:06:45.874000+00:00,71.316,False,17.472,31.901,21.943,"[2048, 2049, 2049, 2049, 2048, 2048]","[2048, 2049, 2048, 2049, 2048, 2048, 2048]","[2049, 2048, 2048, 2049, 2049, 2048, 2048]",4
1239,9550,22,,225,292,2024-06-30T13:10:20.102000+00:00,71.607,False,17.84,31.97,21.797,"[None, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",7
1239,9550,22,297,222,294,2024-06-30T13:13:54.801000+00:00,71.674,False,17.817,31.899,21.958,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",10
1239,9550,22,,220,290,2024-06-30T13:19:54.446000+00:00,72.329,False,17.951,32.346,22.032,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",15
1239,9550,22,292,222,289,2024-06-30T13:24:44.237000+00:00,72.571,False,17.932,32.533,22.106,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",19
1239,9550,22,,224,293,2024-06-30T13:39:23.916000+00:00,71.128,False,17.751,31.713,21.664,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",31
1239,9550,22,296,221,290,2024-06-30T13:15:06.374000+00:00,71.8,False,17.753,32.09,21.957,"[None, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",11
1239,9550,22,,221,291,2024-06-30T13:38:12.687000+00:00,71.245,False,17.791,31.806,21.648,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",30
1239,9550,22,295,217,290,2024-06-30T13:25:56.705000+00:00,72.652,False,17.975,32.427,22.25,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2064, 2064, 2064]",20
1239,9550,22,298,222,290,2024-06-30T13:16:18.281000+00:00,71.924,False,17.93,32.07,21.924,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",12
1239,9550,22,,224,289,2024-06-30T13:37:01.372000+00:00,71.232,False,17.856,31.748,21.628,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048]",29
1239,9550,22,293,221,289,2024-06-30T13:22:19.264000+00:00,72.463,False,18.007,32.347,22.109,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",17
1239,9550,22,,224,288,2024-06-30T13:35:50.188000+00:00,71.281,False,17.841,31.702,21.738,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2049, 2048, 2048, 2048]",28
1239,9550,22,295,220,289,2024-06-30T13:21:06.835000+00:00,72.447,False,17.978,32.333,22.136,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",16
1239,9550,22,298,221,290,2024-06-30T13:18:42.413000+00:00,72.095,False,17.947,32.111,22.037,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",14
1239,9550,22,294,220,290,2024-06-30T13:17:30.220000+00:00,72.167,False,18.017,32.137,22.013,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",13
1239,9550,22,,218,289,2024-06-30T13:23:31.690000+00:00,72.484,False,18.005,32.372,22.107,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",18
1239,9550,22,292,224,294,2024-06-30T13:40:35.109000+00:00,71.361,False,17.838,31.797,21.726,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048]",32
1239,9550,22,310,226,311,2024-06-30T13:45:21.373000+00:00,71.95,False,17.587,32.399,21.964,"[2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",36
