meeting_key,session_key,driver_number,i1_speed,i2_speed,st_speed,date_start,lap_duration,is_pit_out_lap,duration_sector_1,duration_sector_2,duration_sector_3,segments_sector_1,segments_sector_2,segments_sector_3,lap_number
1239,9550,44,318,233,289,2024-06-30T13:05:28.053000+00:00,70.723,False,17.378,31.936,21.409,"[2049, 2048, 2048, 2048, 2049, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2049, 2049, 2049, 2048, 2048]",3
1239,9550,44,309,229,297,2024-06-30T13:06:38.680000+00:00,70.621,False,17.336,31.922,21.363,"[2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2049, 2048, 2048, 2048, 2048, 2048, 2048]",4
1239,9550,44,313,228,299,2024-06-30T13:07:49.297000+00:00,70.476,False,17.32,31.679,21.477,"[2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",5
1239,9550,44,282,231,302,2024-06-30T13:08:59.794000+00:00,72.037,False,18.363,32.206,21.468,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",6
1239,9550,44,320,219,312,2024-06-30T13:04:17.390000+00:00,70.53,False,17.33,31.68,21.52,"[2049, 2049, 2049, 2049, 2049, 2049]","[2048, 2049, 2049, 2049, 2049, 2049, 2048]","[2049, 2048, 2049, 2049, 2048, 2049, 2051]",2
1239,9550,44,320,223,303,2024-06-30T13:11:23.064000+00:00,71.21,False,17.502,32.089,21.619,"[2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",8
1239,9550,44,311,232,315,2024-06-30T13:10:11.817000+00:00,71.198,False,17.457,31.937,21.804,"[2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",7
1239,9550,44,316,231,303,2024-06-30T13:12:34.268000+00:00,70.981,False,17.489,31.921,21.571,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",9
1239,9550,44,310,228,310,2024-06-30T13:13:45.212000+00:00,70.997,False,17.481,31.948,21.568,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",10
1239,9550,44,293,229,294,2024-06-30T13:17:18.682000+00:00,71.354,False,17.808,31.968,21.578,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",13
1239,9550,44,292,226,292,2024-06-30T13:22:04.711000+00:00,71.614,False,17.858,32.073,21.683,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048]",17
1239,9550,44,,225,291,2024-06-30T13:19:41.523000+00:00,71.664,False,17.849,32.092,21.723,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",15
1239,9550,44,299,231,294,2024-06-30T13:16:07.392000+00:00,71.237,False,17.773,31.867,21.597,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2049]","[2048, 2048, 2048, 2049, 2048, 2048, 2048]",12
1239,9550,44,294,228,291,2024-06-30T13:18:30.064000+00:00,71.499,False,17.904,31.991,21.604,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",14
1239,9550,44,301,225,301,2024-06-30T13:26:51.876000+00:00,75.73,False,17.934,32.093,25.703,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2048, 2049, 2051, 2049, 2048]",21
1239,9550,44,,225,288,2024-06-30T13:33:05.096000+00:00,70.374,False,17.622,31.504,21.248,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",26
1239,9550,44,289,231,286,2024-06-30T13:30:44.565000+00:00,70.296,False,17.782,31.477,21.037,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048]",24
1239,9550,44,295,228,292,2024-06-30T13:35:25.721000+00:00,70.148,False,17.621,31.414,21.113,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048]",28
1239,9550,44,293,231,294,2024-06-30T13:29:34.469000+00:00,70.131,False,17.572,31.277,21.282,"[2048, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2049, 2048]",23
1239,9550,44,296,230,291,2024-06-30T13:34:15.424000+00:00,70.254,False,17.645,31.392,21.217,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048]",27
1239,9550,44,,225,295,2024-06-30T13:24:27.775000+00:00,72.152,False,17.99,32.411,21.751,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048]",19
1239,9550,44,295,228,294,2024-06-30T13:37:46.149000+00:00,70.367,False,17.676,31.441,21.25,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",30
1239,9550,44,296,228,293,2024-06-30T13:36:36.058000+00:00,70.171,False,17.631,31.459,21.081,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",29
1239,9550,44,295,231,299,2024-06-30T13:41:17.362000+00:00,70.211,False,17.643,31.513,21.055,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048]",33
1239,9550,44,292,229,291,2024-06-30T13:31:54.910000+00:00,70.257,False,17.632,31.493,21.132,"[None, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 0]",25
1239,9550,44,294,225,297,2024-06-30T13:23:16.355000+00:00,71.517,False,17.769,32.092,21.656,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",18
1239,9550,44,,231,299,2024-06-30T13:42:27.607000+00:00,70.128,False,17.648,31.394,21.086,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",34
1239,9550,44,,229,294,2024-06-30T13:40:06.882000+00:00,70.566,False,17.685,31.592,21.289,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2049, 2048, 2048, 2048]",32
1239,9550,44,295,233,290,2024-06-30T13:28:07.621000+00:00,86.914,True,34.646,31.229,21.039,"[2064, 2064, 2064, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2049, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2049, 2048]",22
1239,9550,44,294,228,297,2024-06-30T13:43:37.693000+00:00,70.566,False,17.724,31.62,21.222,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",35
1239,9550,44,,225,295,2024-06-30T13:25:39.879000+00:00,71.868,False,17.907,32.213,21.748,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2064, 2064, 2064]",20
1239,9550,44,296,229,298,2024-06-30T13:44:48.345000+00:00,70.671,False,17.715,31.734,21.222,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",36
1239,9550,44,296,228,291,2024-06-30T13:20:53.245000+00:00,71.515,False,17.787,32.092,21.636,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",16
1239,9550,44,,225,300,2024-06-30T13:57:47.232000+00:00,71.283,False,17.712,32.034,21.537,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]",47
1239,9550,44,293,229,294,2024-06-30T13:38:56.437000+00:00,70.388,False,17.631,31.499,21.258,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",31
1239,9550,44,311,229,305,2024-06-30T13:14:56.215000+00:00,71.217,False,17.546,31.925,21.746,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",11
1239,9550,44,293,232,295,2024-06-30T14:06:10.260000+00:00,92.851,True,40.39,31.249,21.212,"[2064, 2064, 2064, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2049, 2048]",54
1239,9550,44,301,229,311,2024-06-30T14:00:10.458000+00:00,70.919,False,17.42,31.965,21.534,"[2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",49
1239,9550,44,286,233,300,2024-06-30T14:12:23.099000+00:00,69.792,False,17.52,31.213,21.059,"[None, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",59
1239,9550,44,280,229,297,2024-06-30T14:08:53.073000+00:00,70.092,False,17.614,31.4,21.078,"[None, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",56
1239,9550,44,286,219,301,2024-06-30T14:10:03.172000+00:00,70.044,False,17.53,31.435,21.079,"[None, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2049, 2048]",57
1239,9550,44,295,218,306,2024-06-30T14:04:54.995000+00:00,75.339,False,17.614,32.515,25.21,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",53
1239,9550,44,303,229,311,2024-06-30T14:01:21.341000+00:00,70.941,False,17.395,32.064,21.482,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",50
1239,9550,44,286,232,298,2024-06-30T14:07:43.102000+00:00,69.963,False,17.72,31.255,20.988,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048]",55
1239,9550,44,293,227,315,2024-06-30T13:58:58.455000+00:00,71.942,False,17.754,32.652,21.536,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",48
1239,9550,44,297,229,297,2024-06-30T13:45:58.977000+00:00,70.479,False,17.681,31.646,21.152,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",37
1239,9550,44,,233,299,2024-06-30T14:14:42.667000+00:00,69.562,False,17.522,31.111,20.929,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",61
1239,9550,44,296,221,303,2024-06-30T14:02:32.336000+00:00,71.228,False,17.686,32.11,21.432,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",51
1239,9550,44,285,234,299,2024-06-30T14:11:13.138000+00:00,69.905,False,17.538,31.489,20.878,"[None, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",58
1239,9550,44,293,226,303,2024-06-30T14:03:43.451000+00:00,71.331,False,17.7,32.222,21.409,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2064, 2064, 2064]",52
1239,9550,44,287,229,300,2024-06-30T14:18:12.065000+00:00,69.98,False,17.513,31.445,21.022,"[None, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2049, 2049, 2048, 2048, 2048]",64
1239,9550,44,287,233,299,2024-06-30T14:13:32.941000+00:00,69.81,False,17.551,31.271,20.988,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048]",60
1239,9550,44,288,232,303,2024-06-30T14:21:57.556000+00:00,69.592,False,17.413,31.119,21.06,"[None, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",67
1239,9550,44,,226,299,2024-06-30T14:15:52.299000+00:00,70.105,False,17.505,31.466,21.134,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",62
1239,9550,44,293,230,302,2024-06-30T14:17:02.334000+00:00,69.637,False,17.497,31.145,20.995,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2049]",63
1239,9550,44,200,235,218,2024-06-30T14:20:36.503000+00:00,81.112,False,23.044,37.27,20.798,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",66
1239,9550,44,291,231,305,2024-06-30T14:19:21.965000+00:00,74.506,False,17.345,31.267,25.894,"[None, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2049, 2048, 2049, 2048, 2048]",65
1239,9550,44,,233,302,2024-06-30T14:23:07.240000+00:00,69.86,False,17.596,31.195,21.069,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",68
1239,9550,44,295,226,301,2024-06-30T13:56:36.432000+00:00,70.86,False,17.602,31.791,21.467,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 0]",46
1239,9550,44,291,222,301,2024-06-30T13:54:14.148000+00:00,71.331,False,17.832,31.934,21.565,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",44
1239,9550,44,291,226,302,2024-06-30T14:24:17.060000+00:00,70.438,False,17.542,31.584,21.312,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",69
1239,9550,44,297,234,301,2024-06-30T13:49:30.832000+00:00,70.621,False,17.687,31.588,21.346,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",40
1239,9550,44,297,227,301,2024-06-30T13:55:25.548000+00:00,70.877,False,17.64,31.932,21.305,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",45
1239,9550,44,,228,297,2024-06-30T13:47:09.495000+00:00,70.677,False,17.626,31.874,21.177,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",38
1239,9550,44,290,222,299,2024-06-30T14:25:27.594000+00:00,70.645,False,17.565,31.715,21.365,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",70
1239,9550,44,295,225,296,2024-06-30T13:48:20.248000+00:00,70.638,False,17.592,31.85,21.196,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",39
1239,9550,44,,214,298,2024-06-30T13:50:41.411000+00:00,70.997,False,17.741,31.901,21.355,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",41
1239,9550,44,295,227,300,2024-06-30T13:53:03.438000+00:00,70.802,False,17.751,31.705,21.346,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",43
1239,9550,44,,226,300,2024-06-30T13:51:52.501000+00:00,70.946,False,17.717,31.885,21.344,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",42
