meeting_key,session_key,driver_number,i1_speed,i2_speed,st_speed,date_start,lap_duration,is_pit_out_lap,duration_sector_1,duration_sector_2,duration_sector_3,segments_sector_1,segments_sector_2,segments_sector_3,lap_number
1239,9550,2,256,231,312,2024-06-30T13:34:14.285000+00:00,72.961,False,18.938,32.286,21.737,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048]",26
1239,9550,2,292,225,290,2024-06-30T13:21:45.462000+00:00,72.858,False,18.031,32.45,22.377,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]",16
1239,9550,2,258,229,302,2024-06-30T13:30:37.077000+00:00,73.689,False,18.027,32.952,22.71,"[None, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2049, 2048, 2048, 2048, 2049, 2048]",23
1239,9550,2,291,226,285,2024-06-30T13:33:01.493000+00:00,72.872,False,17.684,33.386,21.802,"[2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2049, 2048, 2048, 2048]",25
1239,9550,2,296,225,291,2024-06-30T13:16:55.066000+00:00,72.701,False,17.996,32.429,22.276,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",12
1239,9550,2,292,227,289,2024-06-30T13:29:25.960000+00:00,71.128,False,17.721,31.629,21.778,"[2048, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2049, 2049, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]",22
1239,9550,2,296,226,290,2024-06-30T13:19:20.355000+00:00,72.642,False,17.952,32.42,22.27,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",14
1239,9550,2,294,229,289,2024-06-30T13:36:38.850000+00:00,71.795,False,17.813,31.915,22.067,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",28
1239,9550,2,314,225,308,2024-06-30T13:31:50.703000+00:00,70.753,False,17.295,31.738,21.72,"[2049, 2049, 2048, 2049, 2049, 2049]","[2049, 2048, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2049, 2049, 2048, 2048, 2048]",24
1239,9550,2,311,226,304,2024-06-30T13:24:12.064000+00:00,74.433,False,17.717,34.27,22.446,"[2049, 2048, 2048, 2048, 2049, 2049]","[2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",18
1239,9550,2,292,224,290,2024-06-30T13:26:39.203000+00:00,76.433,False,18.05,32.747,25.636,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2048, 2048, 2048, 2048, 2048]",20
1239,9550,2,288,224,290,2024-06-30T13:40:14.791000+00:00,71.943,False,17.852,32.214,21.877,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",31
1239,9550,2,295,227,287,2024-06-30T13:10:53.855000+00:00,71.954,False,17.92,31.972,22.062,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048]",7
1239,9550,2,295,225,288,2024-06-30T13:14:30.175000+00:00,72.429,False,17.91,32.339,22.18,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048]",10
1239,9550,2,276,226,308,2024-06-30T13:42:38.412000+00:00,73.633,False,19.11,32.577,21.946,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",33
1239,9550,2,298,230,285,2024-06-30T13:27:55.605000+00:00,90.282,True,36.114,32.212,21.956,"[2064, 2064, 2064, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2049]","[2049, 2049, 2048, 2049, 2048, 2048, 2049]",21
1239,9550,2,291,224,287,2024-06-30T13:35:27.276000+00:00,71.549,False,17.74,32.002,21.807,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",27
1239,9550,2,294,226,292,2024-06-30T13:39:03.273000+00:00,71.427,False,17.762,31.919,21.746,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",30
1239,9550,2,290,221,287,2024-06-30T13:22:58.397000+00:00,73.584,False,18.023,32.713,22.848,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048]",17
1239,9550,2,293,226,288,2024-06-30T13:12:05.777000+00:00,72.104,False,17.915,32.03,22.159,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",8
1239,9550,2,296,227,294,2024-06-30T13:46:15.969000+00:00,71.802,False,17.824,32.127,21.851,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",36
1239,9550,2,290,227,293,2024-06-30T13:53:27.880000+00:00,72.177,False,17.924,32.335,21.918,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",42
1239,9550,2,298,231,296,2024-06-30T14:03:08.066000+00:00,89.412,True,35.688,32.042,21.682,"[2064, 2064, 2064, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2048, 2049, 2048, 2048, 2048]",50
1239,9550,2,294,226,294,2024-06-30T13:47:27.734000+00:00,71.778,False,17.797,32.172,21.809,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 0]",37
1239,9550,2,290,231,299,2024-06-30T14:08:09.379000+00:00,70.629,False,17.643,31.511,21.475,"[None, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]",54
1239,9550,2,291,226,295,2024-06-30T13:52:15.737000+00:00,72.077,False,17.923,32.279,21.875,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",41
1239,9550,2,291,230,300,2024-06-30T14:05:48.074000+00:00,70.774,False,17.71,31.678,21.386,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2049, 2049, 2048]",52
1239,9550,2,294,224,294,2024-06-30T13:43:52.084000+00:00,71.821,False,17.781,32.161,21.879,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",34
1239,9550,2,293,227,295,2024-06-30T13:49:51.340000+00:00,72.015,False,17.896,32.249,21.87,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",39
1239,9550,2,295,226,295,2024-06-30T13:48:39.461000+00:00,71.889,False,17.81,32.212,21.867,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",38
1239,9550,2,,227,297,2024-06-30T14:01:52.772000+00:00,75.384,False,17.843,32.189,25.352,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048]",49
1239,9550,2,,225,295,2024-06-30T13:57:04.431000+00:00,72.42,False,17.929,32.518,21.973,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",45
1239,9550,2,289,225,292,2024-06-30T13:59:28.926000+00:00,71.899,False,17.856,32.127,21.916,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2049]",47
1239,9550,2,285,227,293,2024-06-30T14:06:58.699000+00:00,70.667,False,17.684,31.609,21.374,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]",53
1239,9550,2,289,230,300,2024-06-30T14:09:20.102000+00:00,70.776,False,17.576,31.753,21.447,"[None, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2049, 2048, 2048, 2048]",55
1239,9550,2,289,227,294,2024-06-30T13:51:03.397000+00:00,72.322,False,18.006,32.435,21.881,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",40
1239,9550,2,,231,300,2024-06-30T14:10:30.918000+00:00,70.644,False,17.608,31.756,21.28,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 0]",56
1239,9550,2,290,231,266,2024-06-30T14:11:41.588000+00:00,74.583,False,17.629,35.38,21.574,"[None, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]",57
1239,9550,2,289,228,297,2024-06-30T14:14:06.968000+00:00,70.657,False,17.565,31.651,21.441,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2049, 2049, 2048, 2048, 2048, 2049]",59
1239,9550,2,291,225,297,2024-06-30T13:58:16.961000+00:00,72.051,False,17.917,32.252,21.882,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",46
1239,9550,2,293,224,292,2024-06-30T13:45:03.853000+00:00,72.035,False,17.915,32.233,21.887,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",35
1239,9550,2,290,224,296,2024-06-30T13:55:52.179000+00:00,72.287,False,17.943,32.401,21.943,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",44
1239,9550,2,295,229,303,2024-06-30T14:15:17.579000+00:00,70.406,False,17.562,31.577,21.267,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",60
1239,9550,2,293,213,299,2024-06-30T14:12:56.110000+00:00,70.755,False,17.453,31.811,21.491,"[None, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",58
1239,9550,2,293,230,302,2024-06-30T14:22:43.223000+00:00,70.855,False,17.659,31.708,21.488,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]",66
1239,9550,2,281,227,315,2024-06-30T14:25:06.663000+00:00,73.607,False,19.013,32.469,22.125,"[2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",68
1239,9550,2,,214,307,2024-06-30T14:17:38.876000+00:00,74.4,False,17.627,34.312,22.461,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048]",62
1239,9550,2,313,230,321,2024-06-30T14:18:53.271000+00:00,71.949,False,18.047,32.381,21.521,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",63
1239,9550,2,291,228,303,2024-06-30T14:23:54.132000+00:00,72.454,False,17.607,31.78,23.067,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048]",67
1239,9550,2,291,232,303,2024-06-30T14:21:32.527000+00:00,70.742,False,17.595,31.724,21.423,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",65
