meeting_key,session_key,driver_number,i1_speed,i2_speed,st_speed,date_start,lap_duration,is_pit_out_lap,duration_sector_1,duration_sector_2,duration_sector_3,segments_sector_1,segments_sector_2,segments_sector_3,lap_number
1239,9550,63,300,228,299,2024-06-30T13:47:02.189000+00:00,70.64,False,17.644,31.805,21.191,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",38
1239,9550,63,299,231,298,2024-06-30T13:45:51.664000+00:00,70.506,False,17.538,31.715,21.253,"[2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",37
1239,9550,63,295,231,298,2024-06-30T13:49:23.468000+00:00,70.761,False,17.675,31.741,21.345,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",40
1239,9550,63,303,225,302,2024-06-30T13:50:34.228000+00:00,71.167,False,17.743,31.973,21.451,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",41
1239,9550,63,300,228,303,2024-06-30T13:55:18.329000+00:00,71.402,False,17.585,32.139,21.678,"[None, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2064, 2064, 2064]",45
1239,9550,63,299,229,304,2024-06-30T13:51:45.354000+00:00,70.797,False,17.688,31.829,21.28,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",42
1239,9550,63,,226,311,2024-06-30T13:56:29.835000+00:00,75.687,False,17.813,32.691,25.183,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048]",46
1239,9550,63,295,234,295,2024-06-30T13:57:45.448000+00:00,86.144,True,34.247,31.03,20.867,"[2064, 2064, 2064, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2048, 2048, 2049, 2048, 2048]",47
1239,9550,63,293,223,299,2024-06-30T13:54:07.063000+00:00,71.385,False,17.749,32.086,21.55,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048]",44
1239,9550,63,,228,302,2024-06-30T13:52:56.261000+00:00,70.784,False,17.643,31.841,21.3,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",43
1239,9550,63,290,232,297,2024-06-30T13:59:11.665000+00:00,69.164,False,17.464,30.89,20.81,"[2048, 2048, 2049, 2049, 2048, 2048]","[2048, 2049, 2048, 2048, 2049, 2049, 2048]","[2051, 2049, 2048, 2051, 2049, 2048, 2049]",48
